DATA,Vexty Sul America FI RF,Alm FI RF,Bradesco FI RF Ref DI Premium,FI Caixa Brasil Ima B Tp RF LP,Bradesco H FI RF LP Precos,BB FMP FGTS Vale Migracao,Verde Am Strategy II Master FIA,Ioda Fc de FIA,Icatu Multigestores Acoes Fc de FIA,FICFI em Acoes Valor,Capstone Macro I FICFI Mult,FI Mult Tannat,Sulamerica Pajucara FICFI Mult,Kinea Arkhe Pvt Fc Mult,Santander Agressivo Mult Fc FI
2022-06-03,2.69113341,2.345397,13.5049702,3.811155,4.3460724,29.934866306,5.4446225,354.78482596,2.5295276,242.0894083,2.039151,2.0488287,15.3166447,36.611083,672.2688521
2022-06-06,2.69250302,2.3464693,13.5117259,3.812381,4.3453835,29.963109124,5.3832174,347.04786132,2.491934,237.4400069,2.0508178,2.0499012,15.3206428,36.618424,670.8561841
2022-06-07,2.69384048,2.3475421,13.517881,3.800577,4.3325079,30.653834855,5.3886161,344.60849108,2.4844216,236.1532971,2.0666284,2.0509092,15.3226037,36.636907,670.7906755
2022-06-08,2.69508318,2.3486155,13.5244934,3.803869,4.3377234,29.509391168,5.3171873,342.75245167,2.4644449,235.1008739,2.0752825,2.0517162,15.3308999,36.65449,667.8587229
2022-06-09,2.6964563,2.3474695,13.5311894,3.809317,4.3470866,28.531252543,5.2623121,340.94401059,2.4404555,233.9934276,2.0701335,2.0527072,15.3387492,36.682653,665.6994613
2022-06-10,2.6978424,2.3484205,13.5380162,3.810976,4.3543896,28.535982367,5.1604543,331.64717545,2.396293,228.8394041,2.0614008,2.0536037,15.3510996,36.696511,663.0967087
2022-06-13,2.69922097,2.3493718,13.5447345,3.799814,4.3379182,27.650838003,5.0214744,318.73050082,2.323722,221.0905167,2.0666922,2.05316,15.36611,36.710922,657.8512773
2022-06-14,2.70053876,2.3503236,13.5518299,3.793124,4.3283092,27.596292057,5.0042902,317.0965791,2.3095712,219.7839583,2.0342269,2.0552863,15.3735048,36.722442,657.0118265
2022-06-15,2.70176023,2.3512759,13.5586263,3.822057,4.3569032,27.575332546,5.0696505,326.16303267,2.357019,225.2270539,2.0326496,2.0564163,15.3824872,36.72646,658.9270228
2022-06-17,2.70327587,2.3524362,13.5653771,3.829155,4.3681849,26.155396118,4.9376703,324.54957187,2.3292697,222.8463953,2.0021679,2.0565477,15.3819691,36.728324,653.4061328
2022-06-20,2.70479147,2.3535975,13.5724219,3.817766,4.3523575,25.517557167,4.9317199,320.8945312,2.3158107,220.9660068,1.9978304,2.0575152,15.3884021,36.744494,653.3598821
2022-06-21,2.70624379,2.3547583,13.5797038,3.806471,4.3405179,25.682310763,4.9148016,321.45281204,2.3140945,220.9658058,1.9935849,2.058643,15.3927596,36.75783,653.2153677
2022-06-22,2.70764758,2.3559217,13.5866686,3.806387,4.3448779,25.464227135,4.9020155,322.26099373,2.3096319,220.9677914,1.9810413,2.0597072,15.3941799,36.771229,653.0249147
2022-06-23,2.70914319,2.3570865,13.5938576,3.813766,4.3521972,24.547078596,4.8272715,321.63287965,2.2989138,219.5757688,1.9786063,2.0608459,15.4002185,36.793053,650.3975888
2022-06-24,2.7105813,2.3582518,13.6009192,3.806438,4.3402862,25.217859454,4.8485688,320.30513878,2.3037279,219.3456588,1.9745026,2.0617852,15.4049204,36.798089,651.7729414
2022-06-27,2.71186264,2.3600962,13.6080162,3.803035,4.3352301,26.357983162,4.9521689,321.79845395,2.3232239,221.898282,1.9673455,2.0627471,15.4116359,36.816974,656.2021849
2022-06-28,2.71347775,2.3613598,13.615037,3.784557,4.3131947,26.822268533,4.9429498,318.27890267,2.3006593,220.6196344,1.9723248,2.063937,15.4153537,36.837244,655.97913
2022-06-29,2.714749,2.3626302,13.6220931,3.781851,4.3099696,26.600766486,4.8978337,315.39982141,2.2824999,219.0671659,1.9714772,2.0649271,15.4196837,36.862515,654.3286982
2022-06-30,2.71611899,2.363894,13.6290298,3.792152,4.3211798,25.856633416,4.8549675,313.80965853,2.2707116,218.8228456,1.9753289,2.066214,15.4249275,36.882924,652.4427474
2022-07-01,2.7175864,2.3651631,13.6360675,3.78355,4.3143103,25.368870324,4.8871301,316.37046066,2.2897351,220.5854572,1.9714876,2.0667492,15.4302907,36.919905,653.2496714
2022-07-04,2.71873658,2.3664228,13.6429579,3.775738,4.3027959,25.224015218,4.8747343,315.4357364,2.2830279,219.8843984,1.9851753,2.0675866,15.4353027,36.934951,652.6837453
2022-07-05,2.72036404,2.3676808,13.6499335,3.767923,4.2939014,25.098962342,4.8587977,318.58593956,2.2907838,219.931629,1.9699672,2.0686631,15.4432257,36.943273,652.0287573
2022-07-06,2.72168611,2.368945,13.6568838,3.758551,4.281637,25.330630757,4.8767998,322.63811063,2.304789,222.2794993,1.971299,2.0695148,15.4535748,36.964666,652.9207592
2022-07-07,2.72347079,2.3702099,13.6637735,3.757317,4.2830257,26.055685347,4.9789527,329.29382451,2.3511727,226.9074869,1.9715459,2.0707845,15.4696204,36.968143,657.1151923
2022-07-08,2.72492217,2.370427,13.670657,3.733954,4.2581886,25.46052321,4.9498256,326.86356872,2.3404945,226.6544431,1.9714984,2.0721681,15.473121,36.983803,656.0972782
2022-07-11,2.72626605,2.3716272,13.6776688,3.721801,4.2549041,24.602025918,4.8483915,320.46046748,2.2874557,222.2982851,1.9742466,2.0732667,15.4770469,37.013012,652.018292
2022-07-12,2.72759846,2.3728251,13.6848439,3.727818,4.2486304,24.673700804,4.8554584,323.45812438,2.2949221,223.3851648,1.9683503,2.0746892,15.485033,37.024939,652.3510608
2022-07-13,2.72908419,2.3740264,13.6917386,3.735759,4.2738431,24.58790395,4.8404523,323.08912947,2.2899022,222.8670213,1.9653967,2.0750799,15.4914369,37.029667,651.9389868
2022-07-14,2.73051646,2.3752281,13.6986558,3.742987,4.2663154,22.96935403,4.743923,321.56038144,2.2694444,220.799155,1.960515,2.0762838,15.5039497,37.03963,648.4785642
2022-07-15,2.73197432,2.3764305,13.7055721,3.757804,4.2843765,23.107795793,4.7644273,321.3595417,2.2795006,221.5641128,1.9546316,2.0772587,15.5042456,37.056052,649.7207208
2022-07-18,2.7333235,2.376199,13.7124323,3.729088,4.2459091,23.225982329,4.784412,318.83326016,2.2781858,220.6824399,1.9618264,2.0781916,15.503242,37.072713,650.3451611
2022-07-19,2.73463287,2.3759676,13.7191464,3.716536,4.2270139,23.274397718,4.8555428,321.2751537,2.3022721,222.4789343,1.9669152,2.0792891,15.5068972,37.071833,652.9324606
2022-07-20,2.73600689,2.375736,13.7263663,3.729688,4.242518,22.776070778,4.8754921,329.81424839,2.3362239,225.9899629,1.9651728,2.0805595,15.5241081,37.096289,653.3660544
2022-07-21,2.73745673,2.3755036,13.733187,3.72963,4.2411092,23.167890517,4.9085894,331.43091262,2.3461851,226.6301439,1.967639,2.0810435,15.5300272,37.106433,655.0456492
2022-07-22,2.73879154,2.3752709,13.740555,3.738187,4.2528506,23.379664334,4.9046214,328.41312902,2.3337336,225.5087555,1.9626864,2.0819585,15.5356576,37.153467,655.2171505
2022-07-25,2.74022036,2.37504,13.7477516,3.735492,4.2497612,23.804788093,4.9627651,327.6873596,2.341754,226.1617078,1.9734203,2.0828289,15.5409431,37.181529,658.172227
2022-07-26,2.74161714,2.3748085,13.7547766,3.724523,4.2370044,23.759825339,4.9331051,321.97450843,2.3127865,223.4268675,1.981525,2.0842226,15.5466242,37.218067,657.3107414
2022-07-27,2.74295454,2.3743105,13.7618527,3.731632,4.2468042,23.811544666,5.0260916,332.43796008,2.3814355,229.4731028,1.9947347,2.0853085,15.5570704,37.227004,660.8195806
2022-07-28,2.74431244,2.3740441,13.7688848,3.744499,4.2647289,23.866594903,5.1018584,338.26021151,2.4164467,233.2089154,2.0088931,2.0865792,15.5694449,37.265247,663.4378099
2022-07-29,2.74578151,2.3737696,13.7758731,3.75708109,4.2794997,23.554830841,5.1297208,335.89811695,2.4243992,233.0944455,2.0171733,2.0879236,15.5770191,37.295209,664.9678826
2022-08-01,2.74728241,2.3734907,13.7830971,3.75880736,4.282158,22.995540324,5.0887992,336.32515444,2.4196057,232.4386076,2.0173129,2.0894196,15.5824989,37.312398,663.2480232
2022-08-02,2.74880928,2.3732174,13.7902375,3.74929815,4.2706131,23.718656663,5.1445423,339.56414435,2.4411652,234.2131612,2.0047235,2.0907542,15.5923466,37.334625,665.6770446
2022-08-03,2.75014614,2.372944,13.7969712,3.75863963,4.2819705,22.805367918,5.1867484,348.70233063,2.4865208,238.4808124,2.0064064,2.0917186,15.6064256,37.326674,666.5301985
2022-08-04,2.75158172,2.3726708,13.8040534,3.8055553,4.3400327,22.673577891,5.3021039,359.99606875,2.5591549,245.9817423,2.0131454,2.092866,15.620089,37.350685,671.2806039
2022-08-05,2.75310628,2.3723983,13.8114105,3.81480624,4.3514652,22.962574635,5.3335161,356.0386173,2.5605876,245.6733712,2.0133573,2.0942332,15.62929,37.358054,672.765789
2022-08-08,2.7545598,2.3721257,13.8186237,3.83460544,4.3781886,23.1547092,5.4390052,361.26974896,2.5977507,248.3471187,2.017046,2.0956356,15.6408576,37.385046,677.050878
2022-08-09,2.75605906,2.3714738,13.8258362,3.8204359,4.3627956,23.627352593,5.4272503,353.24662963,2.5666002,244.9351711,2.0088048,2.0970044,15.6428963,37.407197,677.6783151
2022-08-10,2.75747559,2.3711794,13.8325263,3.82045994,4.3569821,23.642455393,5.4955905,361.43699561,2.6074961,250.7855517,2.0155892,2.0979431,15.64812,37.423306,680.8100926
2022-08-11,2.75839376,2.3708847,13.839632,3.80959917,4.3422773,24.455702439,5.4617851,354.70078066,2.5649108,246.6596491,2.0157337,2.0991947,15.6441074,37.430386,680.0444915
2022-08-12,2.75981076,2.3705901,13.8469665,3.83384889,4.3739241,24.748625637,5.6208965,364.19161681,2.6281317,252.9140253,2.0242542,2.1002589,15.6621062,37.450508,686.3541693
2022-08-15,2.76132037,2.3702955,13.854402,3.85544112,4.3960887,24.245803042,5.6529867,373.95054579,2.6639754,257.0667986,2.0132307,2.1018488,15.6808001,37.491719,687.2394439
2022-08-16,2.76285276,2.3705401,13.8617039,3.83564281,4.3802792,24.795194391,5.6675158,369.98155656,2.6562679,254.7845478,2.0125358,2.1035655,15.684093,37.48811,688.2021066
2022-08-17,2.76431406,2.3707849,13.8690395,3.83112119,4.3727822,24.219136797,5.6828587,367.77699123,2.6537888,255.1161442,2.0116822,2.1046723,15.6927298,37.511821,688.6562745
2022-08-18,2.76570995,2.3710292,13.8762338,3.83077159,4.3697974,24.047193449,5.708038,369.35714121,2.6551404,255.827418,2.0246517,2.1055607,15.7087518,37.539183,688.9712692
2022-08-19,2.76714538,2.37127,13.8836813,3.82275594,4.3588281,23.791771673,5.5933582,362.39496918,2.6023072,251.1400523,2.0211608,2.1067502,15.715966,37.566676,684.8109524
2022-08-22,2.76861407,2.3715126,13.8911842,3.81513985,4.3488788,23.462894784,5.5296185,357.1192092,2.5713045,247.3853832,2.0208762,2.1082012,15.729578,37.608798,683.1548342
2022-08-23,2.77012111,2.3717576,13.8986056,3.83164565,4.3698451,24.873925904,5.6586292,363.38294663,2.6125739,251.3897717,2.0249056,2.1093602,15.741784,37.631452,688.2590011
2022-08-24,2.77168691,2.3720017,13.9059909,3.82802397,4.3648055,24.117504573,5.6800017,369.26999028,2.6415619,254.9407526,2.0381238,2.1106615,15.7542573,37.651044,688.375338
2022-08-25,2.77319776,2.3714208,13.9133878,3.80961543,4.3395883,24.556673455,5.7136426,372.02277319,2.6550927,256.4932729,2.0485745,2.1118895,15.755822,37.653638,689.541755
2022-08-26,2.77460002,2.3715619,13.9206522,3.81496248,4.3477564,24.207691208,5.6456545,367.86483246,2.6281144,254.0729309,2.0385807,2.1127428,15.7693931,37.702627,687.606542
2022-08-29,2.776113,2.3717039,13.9279406,3.79652128,4.3238107,23.765221951,5.650659,368.08025236,2.6316926,254.5874096,2.041261,2.1140521,15.7804795,37.736622,687.6540736
2022-08-30,2.77752926,2.3718384,13.9352998,3.79887753,4.3268684,23.115727243,5.5553299,365.97311285,2.6061983,252.553878,2.0494746,2.1151566,15.7863549,37.755442,684.1960033
2022-08-31,2.77899305,2.371973,13.942505,3.80202313,4.3321162,22.957178178,5.5213873,361.59316473,2.5946388,251.5749659,2.057255,2.1163421,15.795436,37.772924,682.9476491
2022-09-01,2.78048474,2.372109,13.9498815,3.82797529,4.3669998,22.751884708,5.5850832,366.29525744,2.6206045,254.7278755,2.056417,2.117553,15.8131052,37.797803,685.0234138
2022-09-02,2.78201352,2.3722342,13.9572073,3.83507521,4.3771293,22.401693635,5.5997086,368.6567479,2.6347741,257.0521923,2.0629615,2.1190692,15.8215066,37.808978,685.9378408
2022-09-05,2.78347997,2.3723679,13.9645592,3.83108453,4.372223,23.206559288,5.6808651,371.63117397,2.6669887,259.8076621,2.0678874,2.1203112,15.8342138,37.842103,688.5649867
2022-09-06,2.78496102,2.3725026,13.9718976,3.81583961,4.3513284,22.66150749,5.5681229,364.21829616,2.6222556,254.6356197,2.0680926,2.1216283,15.8318888,37.859651,683.986546
2022-09-08,2.78633836,2.3726372,13.9793419,3.82910743,4.3710489,22.954458952,5.5779391,366.23129602,2.6294887,255.5112346,2.056298,2.122731,15.8376058,37.854272,684.6127762
2022-09-09,2.78787182,2.3722119,13.9868237,3.83008174,4.3763359,24.719982099,5.687504,372.45459549,2.6681633,259.1427441,2.0537027,2.1242823,15.8544148,37.876999,689.1069048
2022-09-12,2.78936572,2.3723157,13.9938778,3.82060014,4.3615431,24.92867047,5.7453004,378.60667269,2.6967059,261.6958437,2.0516787,2.1257335,15.864317,37.893433,691.2109026
